id,Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,,,,Area Code,203,,,,,
2993,718,New York,East,Major Market,-420,-187,123,311,109,96,3422,-230,230,-140,90,10,8/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
2994,718,New York,East,Major Market,132,124,224,86,35,24,1003,90,90,120,210,11,12/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2995,718,New York,East,Major Market,133,179,302,123,46,34,959,150,120,190,310,12,12/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2996,718,New York,East,Major Market,199,179,322,123,45,34,915,160,130,190,320,12,10/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2997,718,New York,East,Major Market,194,284,523,239,90,66,1260,210,220,290,510,7,3/1/2010 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
2998,718,New York,East,Major Market,435,526,765,239,91,66,1197,450,210,510,720,7,10/1/2010 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
2999,718,New York,East,Major Market,312,407,657,250,95,70,723,320,240,400,640,7,12/1/2010 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
3000,718,New York,East,Major Market,439,415,669,260,90,72,1405,340,240,420,660,7,6/1/2011 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
3001,719,Colorado,Central,Major Market,94,130,219,89,36,24,777,100,90,130,220,1,1/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3002,719,Colorado,Central,Major Market,121,163,276,113,42,31,897,130,110,170,280,1,6/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3003,719,Colorado,Central,Major Market,134,179,302,123,45,34,959,130,120,170,290,1,12/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3004,719,Colorado,Central,Major Market,146,130,245,89,38,24,777,100,90,130,220,1,1/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3005,719,Colorado,Central,Major Market,167,163,274,113,39,31,897,130,110,170,280,1,6/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3006,719,Colorado,Central,Major Market,197,179,322,123,46,34,915,160,120,180,300,1,10/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3007,719,Colorado,Central,Major Market,190,172,309,118,44,33,930,130,110,170,280,1,11/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3008,719,Colorado,Central,Major Market,39,68,120,52,29,17,554,50,50,70,120,2,8/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3009,719,Colorado,Central,Major Market,27,51,90,39,24,12,541,50,30,50,80,2,10/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3010,719,Colorado,Central,Major Market,40,52,98,40,25,13,536,40,30,60,90,2,11/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3011,719,Colorado,Central,Major Market,99,137,232,95,38,26,809,110,100,140,240,3,2/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3012,719,Colorado,Central,Major Market,132,178,301,123,46,34,947,140,130,180,310,3,6/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3013,719,Colorado,Central,Major Market,144,191,323,132,47,36,994,160,130,200,330,3,8/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3014,719,Colorado,Central,Major Market,116,157,265,108,41,30,971,150,100,160,260,3,10/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3015,719,Colorado,Central,Major Market,157,139,262,95,40,26,821,110,100,140,240,3,1/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3016,719,Colorado,Central,Major Market,172,157,282,108,41,30,971,150,100,160,260,3,10/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3017,719,Colorado,Central,Major Market,30,56,99,43,26,14,602,30,30,50,80,13,5/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3018,719,Colorado,Central,Major Market,53,87,155,68,34,22,587,50,50,80,130,13,8/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3019,719,Colorado,Central,Major Market,70,112,200,88,42,29,561,60,70,90,160,13,11/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3020,719,Colorado,Central,Major Market,66,104,185,81,38,26,551,60,60,90,150,13,12/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3021,719,Colorado,Central,Major Market,43,55,104,43,26,14,613,30,30,50,80,13,3/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3022,719,Colorado,Central,Major Market,70,79,149,61,32,20,579,50,50,70,120,13,9/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3023,719,Colorado,Central,Major Market,98,104,197,81,38,26,551,60,60,90,150,13,12/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3024,719,Colorado,Central,Major Market,84,117,198,81,33,22,441,110,90,140,230,5,3/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3025,719,Colorado,Central,Major Market,99,136,230,94,37,26,562,140,100,170,270,5,6/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3026,719,Colorado,Central,Major Market,125,117,211,81,33,22,460,110,90,140,230,5,4/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3027,719,Colorado,Central,Major Market,145,145,243,100,37,28,598,130,110,170,280,5,8/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3028,719,Colorado,Central,Major Market,125,118,212,81,34,22,588,110,90,140,230,5,9/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3029,719,Colorado,Central,Major Market,48,102,170,68,54,22,559,80,70,130,200,6,4/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3030,719,Colorado,Central,Major Market,30,79,131,52,49,17,662,50,60,90,150,6,8/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3031,719,Colorado,Central,Major Market,83,108,201,72,58,23,558,80,80,130,210,6,1/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3032,719,Colorado,Central,Major Market,61,96,159,64,48,21,593,60,70,110,180,6,5/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3033,719,Colorado,Central,Major Market,94,163,325,162,69,45,1059,100,130,150,280,8,3/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3034,719,Colorado,Central,Major Market,92,161,322,161,69,45,1267,110,120,140,260,8,10/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3035,719,Colorado,Central,Major Market,115,149,295,149,61,41,1156,90,120,140,260,8,5/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3036,719,Colorado,Central,Major Market,112,146,288,145,60,40,1304,80,120,130,250,8,7/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3037,719,Colorado,Central,Major Market,113,146,288,145,60,40,1292,80,120,130,250,8,8/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3038,719,Colorado,Central,Major Market,0,87,150,63,87,57,435,20,50,80,130,9,1/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3039,719,Colorado,Central,Major Market,-4,73,125,52,77,47,433,20,40,70,110,9,4/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3040,719,Colorado,Central,Major Market,-14,52,88,37,58,33,513,0,30,40,70,9,8/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3041,719,Colorado,Central,Major Market,-9,65,119,47,71,42,521,0,40,60,100,9,12/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3042,719,Colorado,Central,Major Market,29,74,129,55,45,18,336,40,40,70,110,10,4/1/2010 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3043,719,Colorado,Central,Major Market,26,71,123,52,45,17,361,30,40,60,100,10,5/1/2010 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3044,719,Colorado,Central,Major Market,24,68,118,50,44,16,397,30,40,60,100,10,6/1/2010 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3045,719,Colorado,Central,Major Market,49,80,149,60,47,19,329,40,50,70,120,10,2/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3046,719,Colorado,Central,Major Market,36,71,122,52,42,17,361,30,40,60,100,10,5/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3047,719,Colorado,Central,Major Market,17,72,130,58,55,22,338,20,40,70,110,11,1/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3048,719,Colorado,Central,Major Market,18,73,132,59,55,22,331,10,50,60,110,11,2/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3049,719,Colorado,Central,Major Market,11,64,115,51,53,19,396,20,40,60,100,11,6/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3050,719,Colorado,Central,Major Market,15,69,124,55,54,20,410,20,40,60,100,11,11/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3051,719,Colorado,Central,Major Market,26,72,145,58,58,22,338,20,40,70,110,11,1/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3052,719,Colorado,Central,Major Market,17,64,114,51,48,19,419,20,40,60,100,11,7/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3053,719,Colorado,Central,Major Market,10,57,109,45,50,17,409,10,30,50,80,11,9/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3054,719,Colorado,Central,Major Market,22,69,132,55,54,20,410,20,40,60,100,11,11/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3055,719,Colorado,Central,Major Market,34,75,138,63,41,19,965,40,50,70,120,12,4/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3056,719,Colorado,Central,Major Market,29,68,125,57,39,17,1042,30,40,60,100,12,11/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3057,719,Colorado,Central,Major Market,56,76,157,64,42,19,965,40,50,70,120,12,1/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3058,719,Colorado,Central,Major Market,37,64,116,53,34,16,1028,30,40,60,100,12,6/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3059,719,Colorado,Central,Major Market,37,62,120,51,37,15,1042,20,40,50,90,12,9/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3060,719,Colorado,Central,Major Market,43,68,133,57,39,17,1042,30,40,60,100,12,11/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3061,720,Colorado,Central,Major Market,90,126,213,87,36,24,756,100,90,130,220,1,3/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3062,720,Colorado,Central,Major Market,96,132,223,91,36,25,777,110,90,140,230,1,4/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3063,720,Colorado,Central,Major Market,111,152,256,104,41,29,821,120,110,150,260,1,5/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3064,720,Colorado,Central,Major Market,111,152,256,104,41,29,952,120,110,150,260,1,7/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3065,720,Colorado,Central,Major Market,133,178,301,123,45,34,941,140,130,180,310,1,8/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3066,720,Colorado,Central,Major Market,156,144,259,99,39,27,766,120,100,150,250,1,2/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3067,720,Colorado,Central,Major Market,153,152,254,104,38,29,821,120,110,150,260,1,5/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3068,720,Colorado,Central,Major Market,153,152,254,104,38,29,952,120,110,150,260,1,7/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3069,720,Colorado,Central,Major Market,184,178,298,123,42,34,941,140,130,180,310,1,8/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3070,720,Colorado,Central,Major Market,68,107,190,83,39,27,613,80,80,110,190,2,2/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3071,720,Colorado,Central,Major Market,106,107,213,83,41,27,623,80,80,110,190,2,1/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3072,720,Colorado,Central,Major Market,94,107,188,83,36,27,584,80,80,110,190,2,5/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3073,720,Colorado,Central,Major Market,101,139,234,95,38,26,799,110,100,140,240,3,3/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3074,720,Colorado,Central,Major Market,112,152,256,104,40,29,871,120,110,150,260,3,5/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3075,720,Colorado,Central,Major Market,88,124,210,86,36,24,1003,90,80,120,200,3,12/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3076,720,Colorado,Central,Major Market,182,178,298,123,43,34,947,140,130,180,310,3,6/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3077,720,Colorado,Central,Major Market,199,191,320,132,44,36,994,160,130,200,330,3,8/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3078,720,Colorado,Central,Major Market,157,145,261,100,39,28,981,120,100,150,250,3,9/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3079,720,Colorado,Central,Major Market,125,117,211,81,33,22,984,80,80,110,190,3,11/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3080,720,Colorado,Central,Major Market,131,124,224,86,36,24,1003,90,80,120,200,3,12/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3081,720,Colorado,Central,Major Market,29,55,98,43,26,14,613,30,30,50,80,13,3/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3082,720,Colorado,Central,Major Market,29,56,99,43,27,14,597,30,30,50,80,13,6/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3083,720,Colorado,Central,Major Market,74,115,205,90,41,29,572,80,50,90,140,13,10/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3084,720,Colorado,Central,Major Market,73,87,154,68,32,22,587,50,50,80,130,13,8/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3085,720,Colorado,Central,Major Market,84,117,198,81,33,22,460,110,90,140,230,5,4/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3086,720,Colorado,Central,Major Market,105,145,245,100,40,28,598,130,110,170,280,5,8/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3087,720,Colorado,Central,Major Market,84,80,150,54,27,15,456,70,60,90,150,5,1/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3088,720,Colorado,Central,Major Market,125,117,211,81,33,22,441,110,90,140,230,5,3/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3089,720,Colorado,Central,Major Market,135,136,228,94,35,26,608,140,100,170,270,5,7/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3090,720,Colorado,Central,Major Market,53,108,180,72,55,23,558,80,80,130,210,6,1/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3091,720,Colorado,Central,Major Market,41,79,130,52,46,17,662,50,60,90,150,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3092,720,Colorado,Central,Major Market,70,101,179,67,54,22,677,80,80,130,210,6,12/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3093,720,Colorado,Central,Major Market,83,149,298,149,66,41,1245,90,120,140,260,8,6/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3094,720,Colorado,Central,Major Market,154,171,382,170,76,47,1091,110,140,160,300,8,1/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3095,720,Colorado,Central,Major Market,140,163,346,162,69,45,1091,100,130,150,280,8,4/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3096,720,Colorado,Central,Major Market,115,149,295,149,61,41,1245,90,120,140,260,8,6/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3097,720,Colorado,Central,Major Market,137,161,343,161,69,45,1267,110,120,140,260,8,10/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3098,720,Colorado,Central,Major Market,-3,75,128,53,78,48,458,10,40,70,110,9,5/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3099,720,Colorado,Central,Major Market,-7,63,107,44,70,40,496,10,30,60,90,9,6/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3100,720,Colorado,Central,Major Market,0,87,168,63,91,57,435,20,50,80,130,9,1/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3101,720,Colorado,Central,Major Market,-6,73,133,52,77,47,433,20,40,70,110,9,4/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3102,720,Colorado,Central,Major Market,-7,71,130,51,76,46,503,30,30,60,90,9,10/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3103,720,Colorado,Central,Major Market,31,77,134,57,46,18,323,40,40,70,110,10,3/1/2010 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3104,720,Colorado,Central,Major Market,21,63,110,47,42,15,420,20,40,50,90,10,7/1/2010 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3105,720,Colorado,Central,Major Market,27,72,125,53,45,17,410,40,40,70,110,10,9/1/2010 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3106,720,Colorado,Central,Major Market,32,79,138,59,47,19,411,40,50,70,120,10,11/1/2010 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3107,720,Colorado,Central,Major Market,43,74,137,55,45,18,336,40,40,70,110,10,4/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3108,720,Colorado,Central,Major Market,33,68,117,50,41,16,397,30,40,60,100,10,6/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3109,720,Colorado,Central,Major Market,29,63,109,47,39,15,420,20,40,50,90,10,7/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3110,720,Colorado,Central,Major Market,40,72,133,53,45,17,410,40,40,70,110,10,9/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
3111,720,Colorado,Central,Major Market,12,65,118,53,53,20,361,20,40,60,100,11,5/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3112,720,Colorado,Central,Major Market,9,60,109,49,51,18,414,10,40,50,90,11,8/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3113,720,Colorado,Central,Major Market,19,67,129,54,54,20,337,20,40,60,100,11,4/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3114,720,Colorado,Central,Major Market,17,65,117,53,49,20,361,20,40,60,100,11,5/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3115,720,Colorado,Central,Major Market,12,60,108,49,47,18,414,10,40,50,90,11,8/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3116,720,Colorado,Central,Major Market,19,66,128,54,53,20,404,30,30,50,80,11,10/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3117,720,Colorado,Central,Major Market,34,74,136,62,40,19,958,30,50,60,110,12,2/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3118,720,Colorado,Central,Major Market,23,59,109,50,36,15,1051,20,40,50,90,12,7/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3119,720,Colorado,Central,Major Market,25,62,113,51,37,15,1042,20,40,50,90,12,9/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3120,720,Colorado,Central,Major Market,32,59,108,50,33,15,1051,20,40,50,90,12,7/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3121,720,Colorado,Central,Major Market,22,50,90,41,32,12,1046,20,30,50,80,12,8/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3122,727,Florida,East,Major Market,129,195,336,141,66,43,692,130,130,180,310,3,7/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3123,727,Florida,East,Major Market,181,186,341,134,64,41,690,110,120,160,280,3,12/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3124,727,Florida,East,Major Market,44,68,115,47,24,13,772,60,40,80,120,13,2/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3125,727,Florida,East,Major Market,27,134,245,96,116,87,683,50,80,130,210,5,10/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3126,727,Florida,East,Major Market,31,43,81,33,22,10,577,20,20,30,50,8,9/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3127,727,Florida,East,Major Market,16,30,55,22,19,7,570,10,10,20,30,8,11/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3128,727,Florida,East,Major Market,12,65,118,53,53,20,306,20,40,50,90,9,2/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3129,727,Florida,East,Major Market,18,66,128,54,54,20,301,20,40,50,90,9,3/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3130,727,Florida,East,Major Market,28,77,139,63,53,23,397,30,40,60,100,9,8/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3131,740,Ohio,Central,Major Market,34,80,140,60,46,19,336,50,60,80,140,1,1/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3132,740,Ohio,Central,Major Market,28,74,129,55,46,18,336,50,50,80,130,1,4/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
3133,740,Ohio,Central,Major Market,35,72,121,49,37,15,351,40,50,70,120,2,3/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3134,740,Ohio,Central,Major Market,84,149,298,149,65,41,1156,120,170,180,350,5,5/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3135,740,Ohio,Central,Major Market,87,153,306,153,66,42,1319,140,190,200,390,5,12/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3136,740,Ohio,Central,Major Market,11,65,118,53,54,20,361,20,60,70,130,6,5/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3137,740,Ohio,Central,Major Market,6,57,103,46,51,17,422,40,50,80,130,6,12/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3138,740,Ohio,Central,Major Market,17,64,114,51,48,19,396,30,50,80,130,6,6/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3139,740,Ohio,Central,Major Market,9,26,44,18,17,5,486,20,10,20,30,8,7/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3140,740,Ohio,Central,Major Market,29,48,80,32,19,8,821,50,20,50,70,9,1/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3141,740,Ohio,Central,Major Market,28,48,80,32,20,8,817,50,20,50,70,9,2/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3142,740,Ohio,Central,Major Market,28,47,79,32,19,8,813,40,20,40,60,9,3/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
3143,740,Ohio,Central,Major Market,73,134,222,88,61,29,653,70,70,120,190,11,4/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3144,740,Ohio,Central,Major Market,104,172,286,114,68,37,822,100,90,160,250,11,7/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3145,740,Ohio,Central,Major Market,144,172,283,114,63,37,822,100,90,160,250,11,7/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
3146,740,Ohio,Central,Major Market,121,186,320,134,65,41,690,90,110,150,260,12,12/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3147,740,Ohio,Central,Major Market,105,120,220,86,49,26,490,70,70,110,180,12,2/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3148,740,Ohio,Central,Major Market,132,143,261,102,54,31,666,70,80,120,200,12,11/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
3149,754,Florida,East,Major Market,63,120,200,80,57,26,640,80,70,120,190,2,2/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3150,754,Florida,East,Major Market,63,119,197,78,56,25,798,60,70,100,170,2,11/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3151,754,Florida,East,Major Market,73,133,221,88,60,29,817,80,70,120,190,2,12/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3152,754,Florida,East,Major Market,108,141,233,94,59,31,697,90,90,130,220,2,5/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
3153,754,Florida,East,Major Market,67,116,200,84,49,26,500,70,80,110,190,3,1/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3154,754,Florida,East,Major Market,145,155,285,112,57,34,502,100,100,150,250,3,4/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3155,754,Florida,East,Major Market,178,195,333,141,61,43,692,130,130,180,310,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
3156,754,Florida,East,Major Market,28,48,81,33,20,9,777,40,30,50,80,13,1/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3157,754,Florida,East,Major Market,47,72,121,49,25,13,779,60,50,80,130,13,4/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3158,754,Florida,East,Major Market,73,75,134,51,26,14,857,60,50,80,130,13,9/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
3159,754,Florida,East,Major Market,15,130,224,94,115,85,694,20,90,120,210,5,11/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3160,754,Florida,East,Major Market,25,130,238,93,113,84,692,40,80,130,210,5,9/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
3161,754,Florida,East,Major Market,50,103,180,77,53,25,432,60,70,100,170,6,1/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3162,754,Florida,East,Major Market,86,112,208,83,54,27,433,80,70,120,190,6,4/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3163,754,Florida,East,Major Market,98,130,225,97,55,32,575,80,90,130,220,6,7/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
3164,754,Florida,East,Major Market,34,62,110,48,28,15,617,30,30,50,80,8,2/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3165,754,Florida,East,Major Market,50,62,117,48,28,15,617,30,30,50,80,8,2/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
3166,754,Florida,East,Major Market,19,74,133,59,55,22,377,30,40,60,100,9,6/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
